repository,file_path,language,extension,loc,size_bytes
scikit-learn,examples/datasets/plot_random_multilabel_dataset.py,Python,.py,88,3216
scikit-learn,examples/linear_model/plot_quantile_regression.py,Python,.py,278,11554
scikit-learn,examples/linear_model/plot_bayesian_ridge_curvefit.py,Python,.py,73,3105
scikit-learn,examples/linear_model/plot_ransac.py,Python,.py,64,2154
scikit-learn,examples/linear_model/plot_logistic_l1_l2_sparsity.py,Python,.py,66,3006
scikit-learn,examples/linear_model/plot_ridge_coeffs.py,Python,.py,159,8783
scikit-learn,examples/linear_model/plot_sgd_early_stopping.py,Python,.py,127,5822
scikit-learn,examples/linear_model/plot_sgd_separating_hyperplane.py,Python,.py,36,1278
scikit-learn,examples/linear_model/plot_ols_ridge.py,Python,.py,133,5514
scikit-learn,examples/linear_model/plot_polynomial_interpolation.py,Python,.py,172,7774
scikit-learn,examples/linear_model/plot_huber_vs_ridge.py,Python,.py,52,2095
scikit-learn,examples/linear_model/plot_logistic_path.py,Python,.py,80,2957
scikit-learn,examples/linear_model/plot_sparse_logistic_regression_mnist.py,Python,.py,68,2678
scikit-learn,examples/linear_model/plot_ard.py,Python,.py,183,7121
scikit-learn,examples/linear_model/plot_sgdocsvm_vs_ocsvm.py,Python,.py,177,6148
scikit-learn,examples/linear_model/plot_tweedie_regression_insurance_claims.py,Python,.py,612,23677
scikit-learn,examples/linear_model/plot_lasso_model_selection.py,Python,.py,221,8855
scikit-learn,examples/linear_model/plot_elastic_net_precomputed_gram_matrix_with_weighted_samples.py,Python,.py,42,2137
scikit-learn,examples/linear_model/plot_sgd_iris.py,Python,.py,69,1978
scikit-learn,examples/linear_model/plot_ridge_path.py,Python,.py,55,2092
scikit-learn,examples/linear_model/plot_poisson_regression_non_normal_loss.py,Python,.py,513,22561
scikit-learn,examples/linear_model/plot_multi_task_lasso_support.py,Python,.py,67,2306
scikit-learn,examples/linear_model/plot_sgd_penalties.py,Python,.py,45,1428
scikit-learn,examples/linear_model/plot_theilsen.py,Python,.py,105,3776
scikit-learn,examples/linear_model/plot_lasso_and_elasticnet.py,Python,.py,211,9417
scikit-learn,examples/linear_model/plot_sgd_weighted_samples.py,Python,.py,52,1668
scikit-learn,examples/linear_model/plot_lasso_lasso_lars_elasticnet_path.py,Python,.py,103,4795
scikit-learn,examples/linear_model/plot_lasso_dense_vs_sparse_data.py,Python,.py,69,2904
scikit-learn,examples/linear_model/plot_logistic_multinomial.py,Python,.py,170,7780
scikit-learn,examples/linear_model/plot_lasso_lars_ic.py,Python,.py,94,3866
scikit-learn,examples/linear_model/plot_sgd_loss_functions.py,Python,.py,44,1298
scikit-learn,examples/linear_model/plot_omp.py,Python,.py,64,1975
scikit-learn,examples/linear_model/plot_sparse_logistic_regression_20newsgroups.py,Python,.py,111,4262
scikit-learn,examples/linear_model/plot_robust_fit.py,Python,.py,94,3184
scikit-learn,examples/linear_model/plot_nnls.py,Python,.py,55,2087
scikit-learn,examples/impute/plot_missing_values.py,Python,.py,213,8147
scikit-learn,examples/impute/plot_iterative_imputer_variants_comparison.py,Python,.py,144,6208
scikit-learn,examples/covariance/plot_mahalanobis_distances.py,Python,.py,183,8178
scikit-learn,examples/covariance/plot_robust_vs_empirical_covariance.py,Python,.py,167,6582
scikit-learn,examples/covariance/plot_covariance_estimation.py,Python,.py,135,5277
scikit-learn,examples/covariance/plot_lw_vs_oas.py,Python,.py,94,3023
scikit-learn,examples/covariance/plot_sparse_cov.py,Python,.py,132,4988
scikit-learn,examples/multioutput/plot_classifier_chain_yeast.py,Python,.py,131,6044
scikit-learn,examples/miscellaneous/plot_multilabel.py,Python,.py,103,4074
scikit-learn,examples/miscellaneous/plot_outlier_detection_bench.py,Python,.py,388,16907
scikit-learn,examples/miscellaneous/plot_johnson_lindenstrauss_bound.py,Python,.py,177,7521
scikit-learn,examples/miscellaneous/plot_anomaly_comparison.py,Python,.py,161,7440
scikit-learn,examples/miscellaneous/plot_kernel_ridge_regression.py,Python,.py,178,6637
scikit-learn,examples/miscellaneous/plot_isotonic_regression.py,Python,.py,57,2564
scikit-learn,examples/miscellaneous/plot_metadata_routing.py,Python,.py,600,27300
scikit-learn,examples/miscellaneous/plot_roc_curve_visualization_api.py,Python,.py,53,2216
scikit-learn,examples/miscellaneous/plot_set_output.py,Python,.py,123,5082
scikit-learn,examples/miscellaneous/plot_pipeline_display.py,Python,.py,152,6206
scikit-learn,examples/miscellaneous/plot_kernel_approximation.py,Python,.py,214,8579
scikit-learn,examples/miscellaneous/plot_display_object_visualization.py,Python,.py,73,3459
scikit-learn,examples/miscellaneous/plot_multioutput_face_completion.py,Python,.py,76,2885
scikit-learn,examples/miscellaneous/plot_estimator_representation.py,Python,.py,42,1708
scikit-learn,examples/feature_selection/plot_rfe_with_cross_validation.py,Python,.py,97,3620
scikit-learn,examples/feature_selection/plot_rfe_digits.py,Python,.py,44,1854
scikit-learn,examples/feature_selection/plot_feature_selection.py,Python,.py,108,3858
scikit-learn,examples/feature_selection/plot_select_from_model_diabetes.py,Python,.py,169,7436
scikit-learn,examples/feature_selection/plot_f_test_vs_mi.py,Python,.py,39,1722
scikit-learn,examples/feature_selection/plot_feature_selection_pipeline.py,Python,.py,68,2837
scikit-learn,examples/inspection/plot_partial_dependence.py,Python,.py,562,22889
scikit-learn,examples/inspection/plot_causal_interpretation.py,Python,.py,164,7299
scikit-learn,examples/inspection/plot_partial_dependence_visualization_api.py,Python,.py,122,5443
scikit-learn,examples/inspection/plot_permutation_importance_multicollinear.py,Python,.py,174,8442
scikit-learn,examples/inspection/plot_permutation_importance.py,Python,.py,232,10351
scikit-learn,examples/inspection/plot_linear_model_coefficient_interpretation.py,Python,.py,683,27896
scikit-learn,examples/svm/plot_separating_hyperplane.py,Python,.py,42,1194
scikit-learn,examples/svm/plot_custom_kernel.py,Python,.py,53,1515
scikit-learn,examples/svm/plot_svm_margin.py,Python,.py,76,2466
scikit-learn,examples/svm/plot_iris_svc.py,Python,.py,87,3492
scikit-learn,examples/svm/plot_svm_anova.py,Python,.py,56,2176
scikit-learn,examples/svm/plot_rbf_parameters.py,Python,.py,182,8336
scikit-learn,examples/svm/plot_separating_hyperplane_unbalanced.py,Python,.py,77,2409
scikit-learn,examples/svm/plot_oneclass.py,Python,.py,92,2884
scikit-learn,examples/svm/plot_svm_scale_c.py,Python,.py,170,7476
scikit-learn,examples/svm/plot_svm_tie_breaking.py,Python,.py,51,2174
scikit-learn,examples/svm/plot_svm_kernels.py,Python,.py,276,12718
scikit-learn,examples/svm/plot_svm_regression.py,Python,.py,67,2128
scikit-learn,examples/svm/plot_linearsvc_support_vectors.py,Python,.py,53,1888
scikit-learn,examples/svm/plot_weighted_samples.py,Python,.py,74,2647
scikit-learn,examples/manifold/plot_mds.py,Python,.py,119,3907
scikit-learn,examples/manifold/plot_compare_methods.py,Python,.py,193,7594
scikit-learn,examples/manifold/plot_lle_digits.py,Python,.py,162,6473
scikit-learn,examples/manifold/plot_manifold_sphere.py,Python,.py,152,6004
scikit-learn,examples/manifold/plot_swissroll.py,Python,.py,102,4102
scikit-learn,examples/manifold/plot_t_sne_perplexity.py,Python,.py,118,4288
scikit-learn,examples/applications/plot_face_recognition.py,Python,.py,220,9596
scikit-learn,examples/applications/plot_outlier_detection_wine.py,Python,.py,120,4897
scikit-learn,examples/applications/plot_stock_market.py,Python,.py,239,8268
scikit-learn,examples/applications/plot_out_of_core_classification.py,Python,.py,346,13491
scikit-learn,examples/applications/plot_prediction_latency.py,Python,.py,287,11145
scikit-learn,examples/applications/plot_wikipedia_principal_eigenvector.py,Python,.py,196,8061
scikit-learn,examples/applications/plot_species_distribution_modeling.py,Python,.py,197,7770
scikit-learn,examples/applications/plot_cyclical_feature_engineering.py,Python,.py,770,32520
scikit-learn,examples/applications/plot_model_complexity_influence.py,Python,.py,248,10564
scikit-learn,examples/applications/plot_tomography_l1_reconstruction.py,Python,.py,120,5494
scikit-learn,examples/applications/plot_time_series_lagged_features.py,Python,.py,379,16324
scikit-learn,examples/applications/plot_digits_denoising.py,Python,.py,127,5229
scikit-learn,examples/applications/plot_topics_extraction_with_nmf_lda.py,Python,.py,194,6687
scikit-learn,examples/mixture/plot_concentration_prior.py,Python,.py,142,5875
scikit-learn,examples/mixture/plot_gmm_covariances.py,Python,.py,106,4604
scikit-learn,examples/mixture/plot_gmm.py,Python,.py,77,3283
scikit-learn,examples/mixture/plot_gmm_selection.py,Python,.py,147,5567
scikit-learn,examples/mixture/plot_gmm_pdf.py,Python,.py,42,1599
scikit-learn,examples/mixture/plot_gmm_init.py,Python,.py,82,3636
scikit-learn,examples/mixture/plot_gmm_sin.py,Python,.py,160,6162
scikit-learn,examples/neural_networks/plot_mlp_training_curves.py,Python,.py,124,4147
scikit-learn,examples/neural_networks/plot_rbm_logistic_classification.py,Python,.py,114,4272
scikit-learn,examples/neural_networks/plot_mnist_filters.py,Python,.py,59,2779
scikit-learn,examples/neural_networks/plot_mlp_alpha.py,Python,.py,127,4628
scikit-learn,examples/release_highlights/plot_release_highlights_1_3_0.py,Python,.py,133,6475
scikit-learn,examples/release_highlights/plot_release_highlights_1_2_0.py,Python,.py,142,6389
scikit-learn,examples/release_highlights/plot_release_highlights_1_5_0.py,Python,.py,183,8527
scikit-learn,examples/release_highlights/plot_release_highlights_1_9_0.py,Python,.py,154,10950
scikit-learn,examples/release_highlights/plot_release_highlights_1_8_0.py,Python,.py,250,11284
scikit-learn,examples/release_highlights/plot_release_highlights_1_4_0.py,Python,.py,195,7864
scikit-learn,examples/release_highlights/plot_release_highlights_1_7_0.py,Python,.py,93,4822
scikit-learn,examples/release_highlights/plot_release_highlights_1_6_0.py,Python,.py,189,9226
scikit-learn,examples/release_highlights/plot_release_highlights_0_24_0.py,Python,.py,228,11546
scikit-learn,examples/release_highlights/plot_release_highlights_0_23_0.py,Python,.py,163,7818
scikit-learn,examples/release_highlights/plot_release_highlights_1_1_0.py,Python,.py,204,8980
scikit-learn,examples/release_highlights/plot_release_highlights_1_0_0.py,Python,.py,219,10451
scikit-learn,examples/release_highlights/plot_release_highlights_0_22_0.py,Python,.py,251,11461
scikit-learn,examples/preprocessing/plot_map_data_to_normal.py,Python,.py,111,4582
scikit-learn,examples/preprocessing/plot_target_encoder_cross_val.py,Python,.py,169,7368
scikit-learn,examples/preprocessing/plot_discretization_classification.py,Python,.py,203,7746
scikit-learn,examples/preprocessing/plot_discretization_strategies.py,Python,.py,89,3197
scikit-learn,examples/preprocessing/plot_target_encoder.py,Python,.py,200,8174
scikit-learn,examples/preprocessing/plot_scaling_importance.py,Python,.py,231,10283
scikit-learn,examples/preprocessing/plot_discretization.py,Python,.py,80,3405
scikit-learn,examples/preprocessing/plot_all_scaling.py,Python,.py,355,14707
scikit-learn,examples/text/plot_hashing_vs_dict_vectorizer.py,Python,.py,319,15051
scikit-learn,examples/text/plot_document_clustering.py,Python,.py,386,17514
scikit-learn,examples/text/plot_document_classification_20newsgroups.py,Python,.py,378,16441
scikit-learn,examples/frozen/plot_frozen_examples.py,Python,.py,84,3929
scikit-learn,examples/model_selection/plot_roc.py,Python,.py,387,15421
scikit-learn,examples/model_selection/plot_confusion_matrix.py,Python,.py,101,3911
scikit-learn,examples/model_selection/plot_permutation_tests_for_classification.py,Python,.py,122,5453
scikit-learn,examples/model_selection/plot_train_error_vs_test_error.py,Python,.py,148,6224
scikit-learn,examples/model_selection/plot_successive_halving_heatmap.py,Python,.py,106,4357
scikit-learn,examples/model_selection/plot_roc_crossval.py,Python,.py,119,4645
scikit-learn,examples/model_selection/plot_tuned_decision_threshold.py,Python,.py,168,7577
scikit-learn,examples/model_selection/plot_underfitting_overfitting.py,Python,.py,68,2870
scikit-learn,examples/model_selection/plot_det.py,Python,.py,144,5839
scikit-learn,examples/model_selection/plot_successive_halving_iterations.py,Python,.py,72,2858
scikit-learn,examples/model_selection/plot_cv_predict.py,Python,.py,72,2631
scikit-learn,examples/model_selection/plot_grid_search_stats.py,Python,.py,492,23068
scikit-learn,examples/model_selection/plot_cv_indices.py,Python,.py,186,6264
scikit-learn,examples/model_selection/plot_grid_search_text_feature_extraction.py,Python,.py,224,9098
scikit-learn,examples/model_selection/plot_randomized_search.py,Python,.py,207,9537
scikit-learn,examples/model_selection/plot_learning_curve.py,Python,.py,165,6912
scikit-learn,examples/model_selection/plot_nested_cross_validation_iris.py,Python,.py,105,4541
scikit-learn,examples/model_selection/plot_cost_sensitive_learning.py,Python,.py,614,29807
scikit-learn,examples/model_selection/plot_precision_recall.py,Python,.py,253,11503
scikit-learn,examples/model_selection/plot_grid_search_refit_callable.py,Python,.py,337,11367
scikit-learn,examples/model_selection/plot_likelihood_ratios.py,Python,.py,272,12012
scikit-learn,examples/model_selection/plot_multi_metric_evaluation.py,Python,.py,95,3713
scikit-learn,examples/model_selection/plot_grid_search_digits.py,Python,.py,174,7402
scikit-learn,examples/multiclass/plot_multiclass_overview.py,Python,.py,182,8254
scikit-learn,examples/decomposition/plot_incremental_pca.py,Python,.py,49,2020
scikit-learn,examples/decomposition/plot_kernel_pca.py,Python,.py,140,6814
scikit-learn,examples/decomposition/plot_faces_decomposition.py,Python,.py,288,10544
scikit-learn,examples/decomposition/plot_pca_vs_lda.py,Python,.py,51,2095
scikit-learn,examples/decomposition/plot_image_denoising.py,Python,.py,153,6145
scikit-learn,examples/decomposition/plot_pca_vs_fa_model_selection.py,Python,.py,113,4495
scikit-learn,examples/decomposition/plot_pca_iris.py,Python,.py,87,3431
scikit-learn,examples/decomposition/plot_ica_blind_source_separation.py,Python,.py,64,2222
scikit-learn,examples/decomposition/plot_varimax_fa.py,Python,.py,63,2354
scikit-learn,examples/decomposition/plot_sparse_coding.py,Python,.py,106,4109
scikit-learn,examples/decomposition/plot_ica_vs_pca.py,Python,.py,89,3318
scikit-learn,examples/cross_decomposition/plot_pcr_vs_pls.py,Python,.py,146,7006
scikit-learn,examples/cross_decomposition/plot_compare_cross_decomposition.py,Python,.py,144,4848
scikit-learn,examples/neighbors/plot_species_kde.py,Python,.py,120,4756
scikit-learn,examples/neighbors/plot_nca_classification.py,Python,.py,75,2633
scikit-learn,examples/neighbors/plot_nearest_centroid.py,Python,.py,41,1445
scikit-learn,examples/neighbors/plot_caching_nearest_neighbors.py,Python,.py,58,2709
scikit-learn,examples/neighbors/plot_nca_dim_reduction.py,Python,.py,74,3616
scikit-learn,examples/neighbors/plot_lof_outlier_detection.py,Python,.py,77,3177
scikit-learn,examples/neighbors/plot_nca_illustration.py,Python,.py,81,3056
scikit-learn,examples/neighbors/plot_lof_novelty_detection.py,Python,.py,81,3714
scikit-learn,examples/neighbors/plot_regression.py,Python,.py,42,1539
scikit-learn,examples/neighbors/plot_classification.py,Python,.py,89,3332
scikit-learn,examples/neighbors/plot_kde_1d.py,Python,.py,125,5248
scikit-learn,examples/neighbors/approximate_nearest_neighbors.py,Python,.py,274,11349
scikit-learn,examples/neighbors/plot_digits_kde_sampling.py,Python,.py,52,2070
scikit-learn,benchmarks/bench_mnist.py,Python,.py,200,6931
scikit-learn,benchmarks/plot_tsne_mnist.py,Python,.py,27,857
scikit-learn,benchmarks/bench_rcv1_logreg_convergence.py,Python,.py,264,7745
scikit-learn,benchmarks/bench_plot_neighbors.py,Python,.py,153,5720
scikit-learn,benchmarks/bench_tsne_mnist.py,Python,.py,176,6416
scikit-learn,benchmarks/bench_plot_randomized_svd.py,Python,.py,454,18123
scikit-learn,benchmarks/bench_hist_gradient_boosting_higgsboson.py,Python,.py,106,4246
scikit-learn,benchmarks/bench_isolation_forest.py,Python,.py,137,5496
scikit-learn,benchmarks/bench_hist_gradient_boosting_threading.py,Python,.py,298,11031
scikit-learn,benchmarks/bench_plot_omp_lars.py,Python,.py,102,4416
scikit-learn,benchmarks/bench_lasso.py,Python,.py,78,3098
scikit-learn,benchmarks/bench_plot_svd.py,Python,.py,63,2759
scikit-learn,benchmarks/bench_pca_solvers.py,Python,.py,151,5814
scikit-learn,benchmarks/bench_plot_polynomial_kernel_approximation.py,Python,.py,146,6028
scikit-learn,benchmarks/bench_feature_expansions.py,Python,.py,51,1820
scikit-learn,benchmarks/bench_sample_without_replacement.py,Python,.py,194,7431
scikit-learn,benchmarks/bench_covertype.py,Python,.py,201,7285
scikit-learn,benchmarks/bench_isotonic.py,Python,.py,87,3262
scikit-learn,benchmarks/bench_hist_gradient_boosting.py,Python,.py,258,9516
scikit-learn,benchmarks/bench_plot_parallel_pairwise.py,Python,.py,33,1243
scikit-learn,benchmarks/bench_plot_fastkmeans.py,Python,.py,115,4428
scikit-learn,benchmarks/bench_plot_nmf.py,Python,.py,397,15395
scikit-learn,benchmarks/bench_plot_ward.py,Python,.py,40,1270
scikit-learn,benchmarks/bench_plot_lasso_path.py,Python,.py,92,3918
scikit-learn,benchmarks/bench_hist_gradient_boosting_categorical_only.py,Python,.py,65,2622
scikit-learn,benchmarks/bench_tree.py,Python,.py,96,3624
